-2.377858421689215306e-15,-5.647540149500404283e+01,3.883337503261794410e+01
-2.378244540862217611e-15,-5.620778929837739213e+01,3.883968083725110176e+01
-2.379402898381224133e-15,-5.540495270849743292e+01,3.885859825115056765e+01
-2.379789017554226438e-15,-5.513734051187077512e+01,3.886490405578373242e+01
-2.380175136727229138e-15,-5.486972831524412442e+01,3.887120986041689008e+01
-2.380561255900231049e-15,-5.460211611861746661e+01,3.887751566505004064e+01
-2.380947375073232960e-15,-5.433450392199081591e+01,3.888382146968319830e+01
-2.381333494246234871e-15,-5.406689172536416521e+01,3.889012727431635597e+01
-2.381719613419237571e-15,-5.379927952873750741e+01,3.889643307894951363e+01
-2.382105732592239482e-15,-5.353166733211086381e+01,3.890273888358266419e+01
-2.382491851765241787e-15,-5.326405513548420601e+01,3.890904468821582185e+01
-2.382877970938244487e-15,-5.299644293885754820e+01,3.891535049284898662e+01
-2.383264090111246398e-15,-5.272883074223089750e+01,3.892165629748214428e+01
-2.383650209284248703e-15,-5.246121854560424680e+01,3.892796210211529484e+01
-2.384808566803255225e-15,-5.165838195572428759e+01,3.894687951601476783e+01
-2.385580805149259047e-15,-5.112315756247097909e+01,3.895949112528107605e+01
-2.385966924322262141e-15,-5.085554536584432128e+01,3.896579692991424082e+01
-2.386353043495264052e-15,-5.058793316921767769e+01,3.897210273454739848e+01
-2.386739162668265963e-15,-5.032032097259101988e+01,3.897840853918054904e+01
-2.387125281841268269e-15,-5.005270877596436208e+01,3.898471434381370671e+01
-2.387511401014270574e-15,-4.978509657933771848e+01,3.899102014844686437e+01
-2.387897520187272485e-15,-4.951748438271106068e+01,3.899732595308002203e+01
-2.388283639360274791e-15,-4.924987218608440287e+01,3.900363175771317259e+01
-2.388669758533276702e-15,-4.898225998945775927e+01,3.900993756234633025e+01
-2.389055877706279401e-15,-4.871464779283110147e+01,3.901624336697949502e+01
-2.389441996879281707e-15,-4.844703559620444366e+01,3.902254917161265269e+01
-2.389828116052283618e-15,-4.817942339957779296e+01,3.902885497624580324e+01
-2.390214235225285923e-15,-4.791181120295114226e+01,3.903516078087896091e+01
-2.390600354398288229e-15,-4.764419900632449156e+01,3.904146658551211857e+01
-2.390986473571290140e-15,-4.737658680969783376e+01,3.904777239014527623e+01
-2.391372592744292051e-15,-4.710897461307118306e+01,3.905407819477842679e+01
-2.391758711917294750e-15,-4.684136241644453236e+01,3.906038399941158445e+01
-2.392144831090297056e-15,-4.657375021981787455e+01,3.906668980404474922e+01
-2.392917069436301272e-15,-4.603852582656457315e+01,3.907930141331106455e+01
-2.393303188609303578e-15,-4.577091362993791535e+01,3.908560721794421511e+01
-2.393689307782305489e-15,-4.550330143331125754e+01,3.909191302257737277e+01
-2.394075426955307794e-15,-4.523568923668461395e+01,3.909821882721053043e+01
-2.394461546128309705e-15,-4.496807704005795614e+01,3.910452463184368099e+01
-2.394847665301312010e-15,-4.470046484343130544e+01,3.911083043647683866e+01
-2.395233784474314710e-15,-4.443285264680465474e+01,3.911713624111000343e+01
-2.395619903647316621e-15,-4.416524045017799693e+01,3.912344204574316109e+01
-2.396006022820319321e-15,-4.389762825355134623e+01,3.912974785037631875e+01
-2.396392141993321232e-15,-4.363001605692468843e+01,3.913605365500946931e+01
-2.396778261166323143e-15,-4.336240386029803773e+01,3.914235945964262697e+01
-2.397164380339325054e-15,-4.309479166367138703e+01,3.914866526427578464e+01
-2.397550499512327754e-15,-4.282717946704472922e+01,3.915497106890893519e+01
-2.397936618685329665e-15,-4.255956727041807852e+01,3.916127687354209286e+01
-2.398322737858331576e-15,-4.229195507379142782e+01,3.916758267817525052e+01
-2.398708857031334670e-15,-4.202434287716477002e+01,3.917388848280841529e+01
-2.399094976204336581e-15,-4.175673068053811932e+01,3.918019428744157295e+01
-2.399481095377338886e-15,-4.148911848391146862e+01,3.918650009207472351e+01
-2.342552061211526461e-15,-6.958209332507688316e+01,3.825677840896661053e+01
-2.342938180384528372e-15,-6.931448112845023957e+01,3.826308421359976109e+01
-2.367649807456669213e-15,-5.218730054434443133e+01,3.866665571012179470e+01
-2.368035926629671518e-15,-5.191968834771778774e+01,3.867296151475495236e+01
-2.368808164975675735e-15,-5.138446395446447212e+01,3.868557312402126769e+01
-2.376144429262717960e-15,-4.629983221855806619e+01,3.880538341205124908e+01
-2.383480693549759396e-15,-4.121520048265165315e+01,3.892519370008122337e+01
-2.383866812722761701e-15,-4.094758828602500955e+01,3.893149950471438103e+01
-2.384252931895764007e-15,-4.067997608939835175e+01,3.893780530934753870e+01
-2.384639051068765918e-15,-4.041236389277169394e+01,3.894411111398069636e+01
-2.385025170241768223e-15,-4.014475169614504324e+01,3.895041691861384692e+01
-2.385411289414770923e-15,-3.987713949951839254e+01,3.895672272324701169e+01
-2.385797408587772834e-15,-3.960952730289173473e+01,3.896302852788016935e+01
-2.386183527760775139e-15,-3.934191510626508403e+01,3.896933433251332701e+01
-2.386569646933777050e-15,-3.907430290963843333e+01,3.897564013714647757e+01
-2.386955766106779356e-15,-3.880669071301177553e+01,3.898194594177963523e+01
-2.387341885279781661e-15,-3.853907851638512483e+01,3.898825174641279290e+01
-2.387728004452783572e-15,-3.827146631975847413e+01,3.899455755104595056e+01
-2.388114123625785483e-15,-3.800385412313182343e+01,3.900086335567910112e+01
-2.388500242798788577e-15,-3.773624192650516562e+01,3.900716916031226589e+01
-2.388886361971790488e-15,-3.746862972987850782e+01,3.901347496494542355e+01
-2.389272481144792399e-15,-3.720101753325186422e+01,3.901978076957858121e+01
-2.389658600317794705e-15,-3.693340533662520642e+01,3.902608657421173177e+01
-2.390044719490797010e-15,-3.666579313999854861e+01,3.903239237884488944e+01
-2.390430838663798921e-15,-3.639818094337190502e+01,3.903869818347804710e+01
-2.390816957836801226e-15,-3.613056874674524721e+01,3.904500398811120476e+01
-2.391203077009803137e-15,-3.586295655011858940e+01,3.905130979274435532e+01
-2.391589196182805837e-15,-3.559534435349193870e+01,3.905761559737752009e+01
-2.391975315355808143e-15,-3.532773215686528800e+01,3.906392140201067775e+01
-2.392361434528810054e-15,-3.506011996023863730e+01,3.907022720664383542e+01
-2.392747553701812359e-15,-3.479250776361197950e+01,3.907653301127698597e+01
-2.393133672874814664e-15,-3.452489556698532880e+01,3.908283881591014364e+01
-2.393519792047816575e-15,-3.425728337035867099e+01,3.908914462054330130e+01
-2.393905911220818486e-15,-3.398967117373202029e+01,3.909545042517645896e+01
-2.394292030393821186e-15,-3.372205897710536959e+01,3.910175622980960952e+01
-2.394678149566823492e-15,-3.345444678047871179e+01,3.910806203444277429e+01
-2.395064268739825403e-15,-3.318683458385206109e+01,3.911436783907593195e+01
-2.395450387912827708e-15,-3.291922238722541039e+01,3.912067364370908962e+01
-2.395836507085830013e-15,-3.265161019059875969e+01,3.912697944834224018e+01
-2.396222626258831924e-15,-3.238399799397210188e+01,3.913328525297539784e+01
-2.396608745431834230e-15,-3.211638579734545118e+01,3.913959105760855550e+01
-2.396994864604836141e-15,-3.184877360071879693e+01,3.914589686224171317e+01
-2.380994462777257439e-15,-3.157485559945898501e+01,3.888459047024821302e+01
-2.381380581950259744e-15,-3.130724340283233431e+01,3.889089627488137069e+01
-2.381766701123262050e-15,-3.103963120620568006e+01,3.889720207951452835e+01
-2.382152820296263961e-15,-3.077201900957902581e+01,3.890350788414768601e+01
-2.382538939469266266e-15,-3.050440681295237511e+01,3.890981368878084368e+01
-2.382925058642268572e-15,-3.023679461632572085e+01,3.891611949341399423e+01
-2.383311177815270483e-15,-2.996918241969907015e+01,3.892242529804715190e+01
-2.383697296988272393e-15,-2.970157022307241235e+01,3.892873110268030956e+01
-2.384083416161275093e-15,-2.943395802644576165e+01,3.893503690731346722e+01
-2.384469535334277399e-15,-2.916634582981910739e+01,3.894134271194662489e+01
-2.384855654507279310e-15,-2.889873363319245669e+01,3.894764851657978255e+01
-2.385627892853283921e-15,-2.836350923993914819e+01,3.896026012584609788e+01
-2.386014012026285832e-15,-2.809589704331249749e+01,3.896656593047924844e+01
-2.386400131199288137e-15,-2.782828484668583968e+01,3.897287173511240610e+01
-2.386786250372290442e-15,-2.756067265005918898e+01,3.897917753974556376e+01
-2.387172369545292353e-15,-2.729306045343253828e+01,3.898548334437872143e+01
-2.387558488718295053e-15,-2.702544825680588403e+01,3.899178914901187909e+01
-2.387944607891297359e-15,-2.675783606017922978e+01,3.899809495364503675e+01
-2.388330727064299270e-15,-2.649022386355257552e+01,3.900440075827819442e+01
-2.388716846237301575e-15,-2.622261166692592482e+01,3.901070656291135208e+01
-2.389102965410303486e-15,-2.595499947029927412e+01,3.901701236754450264e+01
-2.389489084583305791e-15,-2.568738727367261632e+01,3.902331817217766030e+01
-2.389875203756308097e-15,-2.541977507704596562e+01,3.902962397681081796e+01
-2.390261322929310008e-15,-2.515216288041931136e+01,3.903592978144397563e+01
-2.390647442102311919e-15,-2.488455068379265711e+01,3.904223558607712619e+01
-2.391033561275315013e-15,-2.461693848716600286e+01,3.904854139071029095e+01
-2.391419680448316924e-15,-2.434932629053935216e+01,3.905484719534344862e+01
-2.391805799621318835e-15,-2.408171409391270146e+01,3.906115299997660628e+01
-2.392191918794321140e-15,-2.381410189728604365e+01,3.906745880460975684e+01
-2.392578037967323446e-15,-2.354648970065939295e+01,3.907376460924291450e+01
-2.392964157140325357e-15,-2.327887750403273870e+01,3.908007041387607217e+01
-2.394122514659332273e-15,-2.247604091415277949e+01,3.909898782777554516e+01
-2.394508633832334578e-15,-2.220842871752612879e+01,3.910529363240870282e+01
-2.368855252679701002e-15,-2.862481563193264478e+01,3.868634212458628951e+01
-2.376963755312746655e-15,-2.300495950277292678e+01,3.881876402188257913e+01
-2.377349874485748566e-15,-2.273734730614627608e+01,3.882506982651573679e+01
-2.378508232004755877e-15,-2.193451071626631688e+01,3.884398724041520978e+01
-2.378894351177758182e-15,-2.166689851963966262e+01,3.885029304504836745e+01
-2.379280470350760093e-15,-2.139928632301301192e+01,3.885659884968151800e+01
-2.379666589523762398e-15,-2.113167412638635767e+01,3.886290465431467567e+01
-2.380052708696764309e-15,-2.086406192975970342e+01,3.886921045894783333e+01
-2.380438827869766615e-15,-2.059644973313305272e+01,3.887551626358099099e+01
-2.380824947042769315e-15,-2.032883753650639846e+01,3.888182206821414866e+01
-2.381211066215771226e-15,-2.006122533987974421e+01,3.888812787284730632e+01
-2.381597185388773137e-15,-1.979361314325308996e+01,3.889443367748046398e+01
-2.381983304561775836e-15,-1.952600094662643926e+01,3.890073948211362165e+01
-2.382369423734777747e-15,-1.925838874999978501e+01,3.890704528674677221e+01
-2.382755542907779658e-15,-1.899077655337313075e+01,3.891335109137992987e+01
-2.383141662080781964e-15,-1.872316435674648005e+01,3.891965689601308753e+01
-2.383527781253784269e-15,-1.845555216011982580e+01,3.892596270064624520e+01
-2.383913900426786575e-15,-1.818793996349317155e+01,3.893226850527940996e+01
-2.384300019599788880e-15,-1.792032776686652085e+01,3.893857430991256052e+01
-2.368299617772209389e-15,-1.764640976560671248e+01,3.867726791791906038e+01
-2.368685736945212089e-15,-1.737879756898005468e+01,3.868357372255221804e+01
-2.369071856118214000e-15,-1.711118537235340398e+01,3.868987952718537571e+01
-2.369457975291215911e-15,-1.684357317572674972e+01,3.869618533181852627e+01
-2.369844094464218217e-15,-1.657596097910009902e+01,3.870249113645168393e+01
-2.370230213637220522e-15,-1.630834878247344477e+01,3.870879694108484159e+01
-2.370616332810222827e-15,-1.604073658584679052e+01,3.871510274571800636e+01
-2.371002451983225133e-15,-1.577312438922013804e+01,3.872140855035116402e+01
-2.371388571156227438e-15,-1.550551219259348557e+01,3.872771435498431458e+01
-2.371774690329229349e-15,-1.523789999596683131e+01,3.873402015961747225e+01
-2.372160809502231655e-15,-1.497028779934017884e+01,3.874032596425062991e+01
-2.372546928675233565e-15,-1.470267560271352458e+01,3.874663176888378047e+01
-2.372933047848235871e-15,-1.443506340608687033e+01,3.875293757351693813e+01
-2.373319167021238176e-15,-1.416745120946021963e+01,3.875924337815009579e+01
-2.373705286194240482e-15,-1.389983901283356538e+01,3.876554918278326056e+01
-2.374477524540245093e-15,-1.336461461958025865e+01,3.877816079204956878e+01
-2.374863643713247004e-15,-1.309700242295360617e+01,3.878446659668272645e+01
-2.375249762886248914e-15,-1.282939022632695192e+01,3.879077240131588411e+01
-2.376794239578258136e-15,-1.175894143982034024e+01,3.881599561984851476e+01
-2.377180358751260442e-15,-1.149132924319368598e+01,3.882230142448167243e+01
-2.357704884366661386e-15,-1.362592101157375524e+01,3.850424279078976042e+01
-2.359249361058669818e-15,-1.255547222506714355e+01,3.852946600932238397e+01
-2.359635480231672124e-15,-1.228786002844049108e+01,3.853577181395554163e+01
-2.360021599404674429e-15,-1.202024783181383683e+01,3.854207761858869219e+01
-2.361179956923681345e-15,-1.121741124193387584e+01,3.856099503248817228e+01
-2.361566076096683256e-15,-1.094979904530722514e+01,3.856730083712132284e+01
-2.361952195269685562e-15,-1.068218684868057089e+01,3.857360664175448051e+01
-2.362338314442687473e-15,-1.041457465205391841e+01,3.857991244638763817e+01
-2.362724433615689778e-15,-1.014696245542726416e+01,3.858621825102079583e+01
-2.363110552788692084e-15,-9.879350258800611684e+00,3.859252405565394639e+01
-2.363496671961694389e-15,-9.611738062173959207e+00,3.859882986028711116e+01
-2.363882791134696694e-15,-9.344125865547306731e+00,3.860513566492026882e+01
-2.364268910307699000e-15,-9.076513668920652478e+00,3.861144146955342649e+01
-2.364655029480700911e-15,-8.808901472294000001e+00,3.861774727418657704e+01
-2.365041148653702822e-15,-8.541289275667345748e+00,3.862405307881973471e+01
-2.365427267826705522e-15,-8.273677079040693272e+00,3.863035888345289237e+01
-2.365813386999707432e-15,-8.006064882414040795e+00,3.863666468808605003e+01
-2.366199506172709343e-15,-7.738452685787387431e+00,3.864297049271920059e+01
-2.366585625345711649e-15,-7.470840489160734066e+00,3.864927629735235826e+01
-2.366971744518714349e-15,-7.203228292534079813e+00,3.865558210198552302e+01
-2.350971342691135647e-15,-6.929310291274270561e+00,3.839427570999202999e+01
-2.351357461864137558e-15,-6.661698094647617197e+00,3.840058151462518765e+01
-2.351743581037139469e-15,-6.394085898020963832e+00,3.840688731925833821e+01
-2.352129700210142169e-15,-6.126473701394311355e+00,3.841319312389149587e+01
-2.352515819383144080e-15,-5.858861504767657991e+00,3.841949892852465354e+01
-2.352901938556145991e-15,-5.591249308141004626e+00,3.842580473315781120e+01
-2.353288057729148691e-15,-5.323637111514352149e+00,3.843211053779096176e+01
-2.353674176902150996e-15,-5.056024914887698785e+00,3.843841634242412653e+01
-2.354060296075152907e-15,-4.788412718261045420e+00,3.844472214705728419e+01
-2.354446415248155212e-15,-4.520800521634392943e+00,3.845102795169044185e+01
-2.354832534421157518e-15,-4.253188325007738690e+00,3.845733375632359241e+01
-2.355218653594159429e-15,-3.985576128381086214e+00,3.846363956095675007e+01
-2.355604772767161734e-15,-3.717963931754432405e+00,3.846994536558990774e+01
-2.355990891940163645e-15,-3.450351735127779484e+00,3.847625117022306540e+01
-2.356377011113165951e-15,-3.182739538501126564e+00,3.848255697485621596e+01
-2.340376609285587249e-15,-2.908821537241316424e+00,3.822125058286272292e+01
-2.340762728458589554e-15,-2.641209340614663503e+00,3.822755638749588059e+01
-2.341148847631591465e-15,-2.373597143988010583e+00,3.823386219212903825e+01
-2.341534966804593771e-15,-2.105984947361357218e+00,3.824016799676219591e+01
-2.341921085977596076e-15,-1.838372750734703853e+00,3.824647380139534647e+01
-2.342307205150597987e-15,-1.570760554108050933e+00,3.825277960602850413e+01
-2.342693324323599898e-15,-1.303148357481397790e+00,3.825908541066166180e+01
-2.343079443496602598e-15,-1.035536160854744425e+00,3.826539121529481946e+01
-2.343465562669604903e-15,-7.679239642280915046e-01,3.827169701992797712e+01
-2.343851681842606814e-15,-5.003117676014383619e-01,3.827800282456113479e+01
-2.344237801015609514e-15,-2.326995709747851360e-01,3.828430862919429245e+01
-2.346554516053622558e-15,1.372973608785133637e+00,3.832214345699323133e+01
-2.346940635226624469e-15,1.640585805411787002e+00,3.832844926162638899e+01
-2.328237399188030023e-15,4.121843028502476802e-02,3.802300223720079231e+01
-2.328623518361032329e-15,3.088306269116779523e-01,3.802930804183394997e+01
-2.329009637534034240e-15,5.764428235383309840e-01,3.803561384646710053e+01
-2.329395756707036151e-15,8.440550201649842377e-01,3.804191965110025819e+01
-2.329781875880038850e-15,1.111667216791637269e+00,3.804822545573341586e+01
-2.330940233399045767e-15,1.914503806671596697e+00,3.806714286963288885e+01
-2.331326352572047678e-15,2.182116003298249840e+00,3.807344867426604651e+01
-2.331712471745049589e-15,2.449728199924903205e+00,3.807975447889920417e+01
-2.332098590918051894e-15,2.717340396551556125e+00,3.808606028353235473e+01
-2.332484710091054199e-15,2.984952593178209046e+00,3.809236608816551239e+01
-2.332870829264056110e-15,3.252564789804862411e+00,3.809867189279867006e+01
-2.333256948437058810e-15,3.520176986431515775e+00,3.810497769743183483e+01
-2.333643067610060721e-15,3.787789183058168696e+00,3.811128350206499249e+01
-2.334029186783063027e-15,4.055401379684822061e+00,3.811758930669814305e+01
-2.334415305956065332e-15,4.323013576311475425e+00,3.812389511133130071e+01
-2.334801425129067243e-15,4.590625772938128790e+00,3.813020091596445837e+01
-2.335187544302069154e-15,4.858237969564781267e+00,3.813650672059760893e+01
-2.335573663475071854e-15,5.125850166191434631e+00,3.814281252523076660e+01
-2.335959782648073765e-15,5.393462362818087996e+00,3.814911832986392426e+01
-2.336345901821076070e-15,5.661074559444740473e+00,3.815542413449708903e+01
-2.336732020994078770e-15,5.928686756071393837e+00,3.816172993913024669e+01
-2.337118140167080681e-15,6.196298952698047202e+00,3.816803574376339725e+01
-2.337504259340082592e-15,6.463911149324699679e+00,3.817434154839655491e+01
-2.337890378513084897e-15,6.731523345951353043e+00,3.818064735302971258e+01
-2.338276497686087203e-15,6.999135542578007296e+00,3.818695315766286313e+01
-2.338662616859089114e-15,7.266747739204659773e+00,3.819325896229602080e+01
-2.339048736032091419e-15,7.534359935831313138e+00,3.819956476692917846e+01
-2.339434855205093330e-15,7.801972132457965614e+00,3.820587057156233612e+01
-2.323434453377515417e-15,8.075890133717775754e+00,3.794456417956885019e+01
-2.323820572550517328e-15,8.343502330344428231e+00,3.795086998420200786e+01
-2.324206691723519634e-15,8.611114526971082483e+00,3.795717578883515841e+01
-2.324592810896521545e-15,8.878726723597736736e+00,3.796348159346831608e+01
-2.324978930069523850e-15,9.146338920224387437e+00,3.796978739810147374e+01
-2.325365049242526156e-15,9.413951116851041689e+00,3.797609320273463140e+01
-2.325751168415528066e-15,9.681563313477694166e+00,3.798239900736778196e+01
-2.326137287588529977e-15,9.949175510104348419e+00,3.798870481200093963e+01
-2.326523406761533072e-15,1.021678770673100090e+01,3.799501061663410439e+01
-2.326909525934534983e-15,1.048439990335765515e+01,3.800131642126726206e+01
-2.327295645107536894e-15,1.075201209998430585e+01,3.800762222590041262e+01
-2.327681764280539594e-15,1.101962429661096010e+01,3.801392803053357028e+01
-2.328067883453541505e-15,1.128723649323761435e+01,3.802023383516672794e+01
-2.328454002626543415e-15,1.155484868986426683e+01,3.802653963979988561e+01
-2.328840121799545721e-15,1.182246088649092108e+01,3.803284544443303616e+01
-2.312839719971966230e-15,1.209637888775073122e+01,3.777153905243953602e+01
-2.313225839144969325e-15,1.236399108437738192e+01,3.777784485707270079e+01
-2.313611958317971235e-15,1.263160328100403618e+01,3.778415066170585845e+01
-2.313998077490973146e-15,1.289921547763068865e+01,3.779045646633901612e+01
-2.314384196663975846e-15,1.316682767425734291e+01,3.779676227097216668e+01
-2.314770315836977757e-15,1.343443987088399538e+01,3.780306807560532434e+01
-2.315156435009979668e-15,1.370205206751064786e+01,3.780937388023848200e+01
-2.315542554182981974e-15,1.396966426413730034e+01,3.781567968487163967e+01
-2.315928673355984279e-15,1.423727646076395459e+01,3.782198548950479022e+01
-2.316314792528986584e-15,1.450488865739060884e+01,3.782829129413795499e+01
-2.316700911701988890e-15,1.477250085401726132e+01,3.783459709877111266e+01
-2.317473150047993501e-15,1.530772524727056627e+01,3.784720870803742088e+01
-2.300700509874410188e-15,1.504641885527707146e+01,3.757329070677761962e+01
-2.301472748220414404e-15,1.558164324853037641e+01,3.758590231604392784e+01
-2.301858867393416710e-15,1.584925544515703066e+01,3.759220812067708550e+01
-2.302244986566418621e-15,1.611686764178368136e+01,3.759851392531024317e+01
-2.302631105739420926e-15,1.638447983841033562e+01,3.760481972994340083e+01
-2.303017224912423626e-15,1.665209203503698987e+01,3.761112553457656560e+01
-2.303403344085425537e-15,1.691970423166364412e+01,3.761743133920971616e+01
-2.303789463258427843e-15,1.718731642829029838e+01,3.762373714384287382e+01
-2.304175582431430148e-15,1.745492862491694908e+01,3.763004294847603148e+01
-2.304561701604432059e-15,1.772254082154359978e+01,3.763634875310918204e+01
-2.304947820777433970e-15,1.799015301817025758e+01,3.764265455774233970e+01
-2.305333939950436670e-15,1.825776521479690828e+01,3.764896036237549737e+01
-2.305720059123438581e-15,1.852537741142356253e+01,3.765526616700865503e+01
-2.306106178296440886e-15,1.879298960805021323e+01,3.766157197164181980e+01
-2.306492297469443192e-15,1.906060180467687104e+01,3.766787777627497036e+01
-2.306878416642445497e-15,1.932821400130352174e+01,3.767418358090812802e+01
-2.307264535815447408e-15,1.959582619793017244e+01,3.768048938554128569e+01
-2.291264133987868312e-15,1.986974419918998436e+01,3.741918299354778554e+01
-2.291650253160870223e-15,2.013735639581663861e+01,3.742548879818093610e+01
-2.292036372333872923e-15,2.040496859244328931e+01,3.743179460281409376e+01
-2.292422491506874833e-15,2.067258078906994712e+01,3.743810040744725143e+01
-2.292808610679877139e-15,2.094019298569659782e+01,3.744440621208041620e+01
-2.293194729852879839e-15,2.120780518232324852e+01,3.745071201671357386e+01
